https://www.thedailystar.net/city/news/cop-injured-road-crash-dies-dmch-1772290,"Jul 16, 2019",Cop injured in road crash dies at DMCH,"Golam Kibria. Photo: Collected
A traffic sergeant who was hit by a covered van in Barishal yesterday has succumbed to his injuries at Dhaka Medical College Hospital.
Deceased Golam Kibria, 32, hailing from Patuakhali, was a traffic sergeant of Barishal Metropolitan Police (BMP).
For all latest news, follow The Daily Star's Google News channel.
He was injured when a covered van of Jamuna Group hit him on Barishal-Patuakhali highway yesterday, our Barishal correspondent reports quoting Habibur Rahman Khan, deputy commissioner (headquarter) of Barisal Metropolitan Police.
He signaled the van to stop around 12:15pm on the highway, but it tried to flee the scene ignoring the signal, DC Habibur said.
He started to chase the van, but it hit him, leaving him injured critically, the DC added.
Golam Kibria was taken to Barishal Sher-e-Bangla Medical College Hospital after he was hit by a covered van on Monday, July 15, 2019. Photo: STAR
The injured official was taken to Barisal Sher-e Bangla Medical College Hospital (SBMCH) immediately, said Nurul Islam, officer-in-charge of Kotwali Police Station.
The victim was sent to Dhaka Medical College Hospital, said Baqir Hossain around 5:30pm yesterday, director of the Barishal hospital.
Police later seized the van and its driver, Abdul Jalil Shikdar, from Nachity area of Barishal, said Abudul Malek, a duty officer of Barisal Bandar Police Station.
A murder case was filed against the driver, he said.",,1,,,,
https://www.thedailystar.net/country/news/eid-journey-142-killed-countrywide-road-crashes-1754962,"Jun 10, 2019",Eid journey: 142 killed countrywide in road crashes,"At least 142 people were killed and 324 others injured in different road accidents across the country including capital Dhaka from May 30 to June 9, according to a study report.
The National Committee to Protect Shipping, Roads and Railways (NCPSRR) unveiled the figures of the causalities in a press statement today.
For all latest news, follow The Daily Star's Google News channel.
The NCPSRR report said around 95 accidents took place on the roads and highways across the country at a time when as holidaymakers travelled to their near and dear ones for celebrating holy Eid-ul-Fitr and returned home after Eid.
Based on the reports published in different print, electronic and online news portals, the NCPSRR has prepared the report, the press release said.
The NCPSRR found six factors as the main causes of the road accidents during the Eid journey.
The factors are: reckless driving, carelessness of drivers, their fatigue, negligence of police in discharging their duty, violation of the traffic rules, and plying of large number of motorcycles and three-wheelers on the roads and highways.",Dailystar,142,324,Dhaka,Motorcycles,
https://www.thedailystar.net/country/news/6-killed-faridpur-bus-hits-tree-1753468,"Jun 5, 2019",Road crashes kill 14 on Eid day,"At least 14 people were killed and 44 others injured in separate road accidents in Faridpur, Lalmonirhat, Jhenidah, Tangail and Narsingdi districts today.
In Faridpur, four people were killed and 23 others injured as a bus hit a roadside tree on Dhaka-Khulna highway at Dhuldi in Sadar upazila around 6:45am, reports our local correspondent.
For all latest news, follow The Daily Star's Google News channel.
“A Chuadanga-bound bus of AK Travels hit a tree beside the road after its driver lost control over the steering, leaving four people dead on the spot and 23 others injured,” said Joynul Islam, a sub-inspector of Karimpur Highway Police Station.
“The injured were taken to Faridpur Medical College Hospital for treatment,” the SI said.
One of the deceased was identified as Md Malek, 55, of Jessore, while the other three could not be identified immediately.
Kamoda Proshad Shah, superintendent of Faridpur Medical College Hospital, said, “23 people are now undergoing treatment at the hospital. We are trying our best for the treatment of the injured.”
Police seized the bus, SI Joynul said. 
In Lalmonirhat, three were killed and four injured as a pickup van fell into a ditch beside the Rangpur-Kurigram highway at Barobari area in Sadar upazila around 8:00am, reports our local correspondent quoting police.
“The Kurigram-bound pickup van from Bogura was moving at a high speed on the road but the driver lost control on steering and fell into a roadside ditch, leaving three people dead on the spot and four others including the driver critically injured, said Nur Alam, a sub-inspector oat Lalmonirhat Sadar Police Station.
The injured were rescued and admitted to Rangpur Medical College Hospital, the SI said.
The identities of the deceased could not be known immediately.
“We recovered the bodies and the pickup van,” SI Nur Alam added.
In Jhenidah, two motorcyclists were killed and another person was injured after their motorcycle hit a roadside tree at Khalispur in Kotchandpur upazila around 9:30am, UNB reports quoting Pradip Kumar Mondol, sub-officer of Kotchandpur Fire Service Station.
The deceased were identified as Bipul Hossain, 20, and Rana, 13.
Injured Firoz Hossain has been undergoing treatment at Jashore Medical College Hospital, the official added.
In Tangail, two youths were killed and six others injured when a pick-up van collided head-on with a bus on Bangabandhu bridge east link road at Salla in Kalihati upazila around 2:00pm, Mosharaf Hossain, officer-in-charge of Bangabandhu Bridge East Police Station told our local correspondent.
Identities of the deceased could not be known immediately.
In Narsingdi, three people were killed and 10 others injured in two separate road accidents on the Dhaka-Sylhet highway, our Brahmanbaria correspondent reports.
Two of the deceased were identified as Mamun Mia, 20, son of Abdul Latif Mia of Bahadurpur village under Ashuganj upazila of Brahmanbaria, and Abdur Razzak, 28, son of Taleb Mia of Algi village in Narsingdi's Madhabdi.
A Brahmanbaria-bound bus named Tisha coming from Dhaka lost control and collided head-on with a local bus, killing Mamun on the spot, Abu Taher Dewan, officer-in-charge of Madhobi Police Station, said.
Abdur Razzak died after being taken to a local hospital. Seven people were also injured in the accident.
In another incident, an unidentified person was killed and three others injured when a Sylhet-bound bus from Dhaka rammed a CNG-run auto-rickshaw, said Hafizur Rahman, in-charge of Itkhola highway police outpost.",Dailystar,14,44,,,
https://www.thedailystar.net/frontpage/news/19-die-roads-1752643,"Jun 3, 2019",19 die on roads,"At least 19 people, including a child, were killed and 12 others injured in road accidents in four districts yesterday.
As Eid-ul-Fitr is just a few days away, almost all the highways have heavy traffic.
For all latest news, follow The Daily Star's Google News channel.
Of the dead, nine were in Sirajganj, seven in Sunamganj, two in Gazipur and one was in Natore.
Meanwhile, a non-government organisation -- National Committee to Protect Shipping, Roads and Railways (NCPSRR) -- yesterday said 1,890 people were killed and 3,543 others wounded in 1,792 road accidents in the first five months of this year across the country.
The mangled human haulier after it collided head-on with a bus in Sirajganj. The accident left nine people dead. Photo: Star
In a press release, the NCPSRR said it got the figures after monitoring reports of 22 national dailies, 10 regional newspapers, and eight online news portals and news agencies.
NCPSRR General Secretary Ashis Kumar Dey in the release said they had identified 10 major reasons behind the rampant accidents.
The reasons include unhealthy competition among drivers, reckless driving, drivers and helpers running buses on contract, employing drivers without proper or no licence, lack of pedestrians’ awareness, and overloading and illegally overtaking.
Besides, driving for a long time without breaks, poor law enforcement regarding unfit vehicles, violation of traffic rules, increase in motorcycles and three-wheelers numbers on roads and highways, and carrying of passengers and goods in locally made motorised vehicles were also mentioned.
In Sirajganj yesterday, nine people were killed and three others injured as a bus heading for Pabna carrying homegoers collided head-on with a human haulier, locally known as laguna, in Boalia Bridge area under Ullapara upazila around 1:00pm.
The human haulier was on the wrong side of the road when the bus hit it at speed, said Dewan Kawshik Ahmed, officer-in-charge of Ullapara Police Station.
The human haulier fell into a roadside ditch. Eight of its passengers died on the spot and another one on the way to Sirajganj General Hospital, said the police official.
Eight of the dead were identified as Nur Islam, 45, Md Akhter, 42, Rezaul Karim, 35, Abdul Mannan, 45, Md Ali, 25, Sabuj, aged around 35, Joynuddin, 42, and Ahmadul, 22, of Ullapara upazila. The identity of the other could not be known im-mediately.
The injured were undergoing treatment at different hospitals, the OC added.
In Sunamganj, seven people were killed and five others wounded as a bus heading for Dhaka crashed into a laguna in Ganiganj area of Dakshin Sunamganj upazila early yesterday.
All the dead were laguna passengers. Six died on the scene while another died on the way to Sylhet MAG Osmani Medical College Hospital, said Harunur Rashid Chowdhury, OC of Dakshin Sunamganj Police Station.
The dead were human haulier driver Noman Miah, 24, Sagar Ahmed, 15, Milon Miah, 16, Afzal Miah, 17, Rimendra Chandra Das, 22, Fazlul Karim, 30, and Shipon Kumar Saha, 33.
After the head-on collision, both the vehicles plunged into a roadside ditch, said the OC.
Newton Das Talukder, a local fire service official, said, “We think both the vehicles were running at high speed and drivers were probably feeling drowsy. These two factors might cause the accident.”
In Gazipur, two siblings died when their motorcycle hit a roadside tree in Tetulia Bypass area under Kapasia upazila. The rider was trying to let a bus overtake them.
The victims were Sobhan, 45, and Khorsed Alam, 30, of Phulbaria village in the upazila.
Quoting witnesses, victims’ father Abdur Rashid said the two went for Eid shopping at Kapasia Bazar. When they were returning home, their motorbike hit a roadside tree.
Both were critically wounded and they were rushed to Kapasia Upazila Health Complex where on-duty doctors declared them dead, he added.
In Natore, eight-year-old girl Mariya Tasnim, daughter of Abdul Jalil, died on the spot and four members of her family sustained injuries when a microbus carrying them hit a roadside tree at Mohisbhanga in Baraigram upazila around 11:00am yesterday.
Jalil, along with his family members, was going to his ancestral home at Bilbharat in Singra upazila to celebrate Eid, said Delwar Hossain, OC of Banpara Highway Police Station.
Our correspondents in Pabna, Sylhet, Gazipur and Natore contributed to this report.",Dailystar,19,12,,,
https://www.thedailystar.net/frontpage/road-accident-cases-in-bangladesh-conviction-only-5pc-cases-1749403,"May 27, 2019",Road Accident Cases: Conviction in only 5pc cases,"Hours after Ataul Islam was crushed under the wheels of a bus on October 12 last year, his family filed a murder case against the driver hoping to get justice.
But Sub-inspector Riazul Islam got in the way.
For all latest news, follow The Daily Star's Google News channel.
Soon after getting the charge of investigation, he arranged a meeting with the victim’s family and the bus owner. Riazul subsequently forced the family to strike a deal with the bus owner to withdraw the case and go home with some money instead, alleged Shamim, the victim’s brother-in-law who filed the case with Pallabi police in the capital.
The police official brokered the deal even though the case was filed under two particular sections of the penal code that do not allow such out-of-court settlements. In court language, these cases are called non-compoundable.
The case was filed under section 279, which deals with rash driving, and 304 (B) that deals with causing death by rash or negligent driving, both considered serious crimes.
Even so, after five months of “investigation,” the IO submitted the final report along with a letter of set-tlement from the victim’s family in March this year. He also appealed to the court for the driver’s acquit-tal, showing him absconding.
But the court quickly spotted the violation of the law and rejected his report. It also instructed the Police Bureau of Investigation to take over the probe.   
In its observation, the court rebuked the IO for submitting the final report. “Investigation officers should demonstrate professional skills and act only in line with the law.”
The PBI has since reopened the investigation and arrested Md Jashim, the driver of the Achim Paribahan bus that killed Ataul, a garment worker, when he was crossing the road in Pallabi area.
Not all families are as lucky, however. Police and court sources said most road accident cases are set-tled outside the court, with police officers acting as middlemen.
A senior official at the Police Headquarters said only 4-5 percent road accident cases see conviction per year.
Last year, 2,609 accident cases were filed across the country, up from 2,562 the previous year.
Metropolitan Public Prosecutor Abdullah Abu said a large number of accident cases do not even reach the court.
“They are settled outside the court, resulting in a poor conviction rate. In other cases, the accused get acquitted because of faulty investigations,” he told The Daily Star last week.
TK 70,000 FOR A LIFE?
In Ataul’s case, bus owner Shukkur Mohamamd Khokon and his associates met Shamim, the complainant, after he filed the case. They then asked him to settle the matter in presence of police, said Md Ibrahim, a neighbour who was present at the time.
Inside the police station, the IO and the bus owner threatened him with consequences if he did not reach a compromise, said Sheikh Mohammad Alam, another neighbour present during the negotiation.
Pressured, Shamim said he would settle for Tk 5 lakh. But the bus owner boasted he could secure bail for the driver for only Tk 5,000 and offered Shamim Tk 50,000, witnesses said.
The IO intervened, and offered Tk 70,000 on behalf of the bus owner and compelled him to take the deal, said Rashida Begum, Ataul’s widow.
Rights activist Nur Khan Liton said such settlements in road accident cases had become very common as police did not act properly.
“Besides, the lengthy investigation process often renders victims and their families helpless. So they reach a compromise to get some financial benefit,” he added.
Asked, Sohel Rana, assistant inspector general (media) at the PHQ, said they instructed investigating officers to attach special importance to accident cases. “They are now more careful when dealing with accident cases.”
‘DID NOTHING, KNEW  NOTHING’
Bus driver Jashim is now in jail and the PBI is planning to submit the charge sheet in a month, but the police took no action against SI Riazul.
Contacted, he said he had nothing to do with the settlement.
“The complainant reached a compromise with the bus owner. Why would the police be involved in this when they have no benefit out of this?” said Riazul, still posted in Pallabi.
He kept mum when asked why he submitted a letter of compromise in a case filed under non-compoundable section.
Nazrul Islam, officer-in-charge of Pallabi Police Station, said he was yet to receive the court order, although the PBI received the same order on March 27, two days after the court issued it.
“We will definitely take necessary initiative after receiving the court order,” he added.
The Daily Star called the bus owner at least 30 times over the last one week, but he did not pick up the call. This paper also visited the Paribahan’s bus counter, but its employees declined to comment.",Dailystar,1,,,Bus,
https://www.thedailystar.net/city/news/hc-directs-green-line-pay-russel-full-1743946,"May 15, 2019",HC directs Green Line to pay Russel in full,"Green Line Paribahan has been ordered to pay remainder of the Tk 45 lakh compensation to Russel Sarker, the man who lost a leg under a bus of the company back in April last year.
A High Court bench has ordered that the remainder of the compensation has to be paid within May 22. It warned of consequences to Green Line if the order is not carried out.
For all latest news, follow The Daily Star's Google News channel.
However, the bench said, if not in full, the company can pay any sum of money to Russel by this time. Notably, Green Line has already paid Tk 5 lakh of the Tk 45 lakh compensation.
The bench of FRM Nazmul Ahasan and KM Kamrul Kader came up with the order when Green Line sought more time for paying the full sum of compensation to Russel.
The company’s lawyer Advocate Md Ojiullah told the court that his client is sick and he needs more time to comply with the High Court’s existing order.
While adjourning today’s hearing, the bench fixed May 22 for passing further order.
Earlier on April 10, the Green Line Paribahan handed Tk 5 lakh to Russel who lost his left leg after a bus of the company ran him over in April last year.",Dailystar,,1,,,
https://www.thedailystar.net/country/road-accident-kills-aig-of-bangladesh-police-in-congo-1739452,"May 6, 2019",Bangladeshi police officer killed in Congo,"A Bangladeshi police officer has been killed in a road crash in Congo, police headquarters said today.
Rowshan Ara Begum, an additional inspector general of police, died during the crash that took place in capital Kinshasa on Sunday 6:30am local time.
For all latest news, follow The Daily Star's Google News channel.
It was a collision between a civilian lorry and the vehicle carrying her and others on the way to a Medal Parade of the Bangladesh Police Unit (BANFPU) that killed her on the spot.
The driver and two other passengers including Farzana, commander (SP), BANFPU, are safe, Md Sohel Rana, assistant inspector general at police headquarters, told The Daily Star.
Rowshan Ara Begum, ppm, ndc, joined police in February, 1988 and served in a variety of high-profile positions including Assistant Police Commissioner of the Accounts Section, Reserve Office, Traffic Division and Training Unit of Dhaka Metropolitan Police.
Due to her dedication and hard work, she was the first woman police officer in the Bangladesh Police given the responsibility of a Superintendent of Police (SP) at the district level.
Rowshan was an advocate of women’s rights and worked with communities, political leaders, journalists, and others to create awareness of violence against women and children, by championing women’s rights issues and combating human trafficking.
As recognition, she was awarded the Anannya award in 1999 given to an outstanding woman in Bangladesh from the national magazine, Anannya.
She left behind her husband, a daughter, her colleagues.
PM mourns the death of additional IGP Rowshan Ara
Prime Minister Sheikh Hasina on Monday expressed deep shock and sorrow at the death of additional IGP Rowshan Ara Begum who was killed in a road crash in Congo.
In a condolence message, the Prime Minister, who is now in London, prayed for the eternal salvation of the departed soul and expressed sympathy to the bereaved family.",Dailystar,1,,Congo,Road Crash,
https://www.thedailystar.net/backpage/news/road-accident-critically-injured-ngo-official-be-operated-1731982,"Apr 19, 2019",Road Accident: Critically injured NGO official to be operated,"Omar Faruque
A senior official of the Save the Children Bangladesh has been admitted to the intensive care unit of a hospital after he was hit by a truck in the capital’s Jurain area on Saturday.
Omar Faruque, deputy director (HIV/AIDS), sustained critical injuries to his spinal column, said his wife Shahin Zaman.
For all latest news, follow The Daily Star's Google News channel.
He was on the way to his home in old Dhaka on a motorcycle of a ride-hailing service at the time of the incident, police and family members said.
Shahin said it was drizzling at the time and the rider lost control of the motorcycle and fell to the ground. Within moments, a truck hit him in the waist, causing critical injuries.
Omar then called his family members who rushed there and took him to the Square Hospital. After three days of being admitted to the ICU there, he was taken to another hospital.
He is supposed to be taken to the Trauma Centre today for a surgery scheduled on Monday, his wife added.
Police could not seize the truck as the driver sped away after the accident, said Mizanur Rahman, officer-in-charge of Shyampur Police Station.
 ",Dailystar,,1,Jurain,truck,
https://www.thedailystar.net/city/news/man-killed-road-accident-1729984,"Apr 15, 2019",Man killed in road accident,"A man was killed in a road incident in Dhaka’s Jatrabari area today.
Deceased Md Khokon, 40, was a worker of Sinha Textile Mills, of the area, police said.
For all latest news, follow The Daily Star's Google News channel.
The accident took place around 5:00pm at Mir Hajirbagh when a human hauler rammed a rickshaw carrying the victim, leaving him critically injured, said Kazi Wazed Ali, officer-in-charge of Jatrabari Police Station.
He was rushed to Dhaka Medical College Hospital (DMCH) where doctors declared him dead, the OC said.
The body was kept at the Dhaka Medical College morgue for autopsy, he said.
Police detained driver of the human hauler, Abul Kalam, 30.
Khokon, who hailed from Naogaon, used to live near Kanchpur Bazar area with his family.",Dailystar,1,,Jatrabari,,
https://www.thedailystar.net/city/news/cop-sub-inspector-police-killed-narayanganj-road-crash-bangladesh-1728952,"Apr 12, 2019",Cop killed in Narayanganj road crash,"A police officer was killed after a lorry ran him over on the Dhaka-Chattogram highway at Bandar upazila of Narayanganj this morning.
Deceased Farid Ahmed, 38, hailing from Habiganj, was a sub-inspector of Kanchpur Highway Police Station, reports our local correspondent.
For all latest news, follow The Daily Star's Google News channel.
Rafiqul Islam, officer-in-charge of Bandar Police Station, said a Dhaka-bound lorry hit Farid in Malibag area around 6:00am while he was on traffic duty.
He died on the spot. Police recovered the body of the dead officer and sent it to Narayanganj General Hospital morgue.
The vehicle has been seized, but the driver managed to flee.",Dailystar,1,,"Bandar Upajila, narayanganj",Lorry,
https://www.thedailystar.net/country/news/eight-killed-bus-falls-ditch-joypurhat-bangladesh-road-accident-1728940,"Apr 12, 2019",8 killed as bus falls into ditch in Joypurhat,"At least eight people including three children were killed and around 15 injured as a bus fell into a roadside ditch in Sadar upazila of Joypurhat this afternoon.
Among the deceased, five were women while the rest were children, Muminul Haque, officer-in-charge (investigation) of Joypurhat Sadar Police Station told our Dinajpur correspondent.
For all latest news, follow The Daily Star's Google News channel.
Further details of the deceased could not be known immediately, the OC said.
7 killed as bus collides with three-wheeler
Read more
The bus fell into the ditch in Baniapara area on Bogur-Joypurhat highway as its driver lost control over steering around 1:45pm, leaving the eight people dead on the spot, said Masud Rana, a fire fighter who was engaged in carrying out rescue operation at the spot.
On information, a team of fire service and civil defence went to the spot and started working to recover the bodies and rescue the injured people.
The bus was heading towards Bogura from Joypurhat the fire fighter said.
The rescue operation is continuing till last reported at 3:00pm.",Dailystar,8,15,"Sadar Upajila, joypurhut",Bus,
https://www.thedailystar.net/city/man-killed-bus-hits-rickshaw-in-gulistan-1726222,"Apr 7, 2019",Man killed as bus hits rickshaw in Gulistan,"A man was killed as a bus hit a rickshaw in Dhaka’s Gulistan area this morning.
The deceased was identified as Zakir Hosen, 65, a resident of Jatrabari’s Dhalpar area.
For all latest news, follow The Daily Star's Google News channel.
The accident took place when a bus from backside hit a rickshaw that was carrying Zakir on a road in Gulistan around 8:00am, said Inspector Bachchu Mia, in-charge of the police outpost at Dhaka Medical College Hospital (DMCH).
The victim fell down from the rickshaw when the bus hit the vehicle. He was rushed to the DMCH where doctors declared him dead, Inspector Bachchu said.",Dailystar,1,,Gulistan,Bus,
https://www.thedailystar.net/country/news/2-students-hurt-ctg-coxs-bazar-highway-road-accident-1725775,"Apr 6, 2019",2 students hurt in Ctg- Cox’s Bazar highway road accident,"Protesters blocked the Chattogram-Cox’s Bazar Highway for around two hours as two school students were injured when a bus hit them this morning.
Identities of the injured students could not be known immediately.
For all latest news, follow The Daily Star's Google News channel.
The incident took place around 11:30am at Maijjar Tek area on the highway, Md Shamsuddin, traffic inspector of Bakalia Circle, told The Daily Star.
After the incident, local people staged a demonstration on the highway in protest, halting vehicular movement.
The blockade was lifted around 1:30pm, the police official said.",Dailystar,,2,Maijjar tek,Bus,
https://www.thedailystar.net/city/today-road-accident-in-dhaka-boy-dies-being-run-over-pickup-van-1723399,"Apr 1, 2019",Boy dies being run over by pickup van in Dhaka,"A teenage boy today was killed after being run over by a pickup van in Dhaka’s Khilgaon.
The victim was identified as Bibek Mandal, 13, son of Biswajit Mandal of Madhya Nandipara area of Khilgaon.
For all latest news, follow The Daily Star's Google News channel.
A pickup van hit Bibek from behind while he was riding a bicycle on Khilgaon Baganbari-Demra Link Road around 5:00pm, said Sub-Inspector Bacchu Mia, in-charge of Dhaka Medical College and Hospital police outpost.
He was rushed to DMCH where doctors declared him dead around 7:00pm, the police official added.
Mashiur Rahman, officer-in-charge of Khilgaon Police Station, told The Daily Star that the pickup van has been seized and its driver was held from the spot.",Dailystar,1,,Khilgaon,Pickup,
https://www.thedailystar.net/country/news/8-killed-chattogram-road-accident-1721521,"Mar 28, 2019",8 killed as bus hits microbus in Chattogram,"At least eight people, including a minor, were killed and several injured as a bus hits a microbus on Chattogram-Cox's Bazar highway in Lohagara upazila early today.
A bus of Relax Paribahan rammed a microbus at Chunati of Chattogram’s Lohagara upazila around 1:00am, leaving eight people dead on the spot, reports our Chittagong correspondent quoting Inspector Md Alamgir, in-charge of Chunati police outpost, told The Daily Star.
For all latest news, follow The Daily Star's Google News channel.
Mizanur Rahman, in-charge of Dohazari Highway Police Station confirmed the identities of the seven deceased.
They are Taslima, 20, Abdus Shukkur, 28, (Moheshkhali); Hasina Momtaj, 45, (Sadar); Nurul Huda, 25, (Chakaria); Sadiya, 2, (Sadar) of Cox’s Bazar district and Afzal Hossain Sohel, 30, (Lohagara) and Abu Sayem, 22, (Banshkhali) of Chattogram.

All the deceased were the passengers of the microbus. It could not be confirmed whether they are from a single family, the police official said.

Informed, police and fire service personnel rushed to the spot and recovered the bodies and sent the injured persons to a local hospital, he said.",Dailystar,8,,Chattogram-Cox's Highway,Bus,
https://www.thedailystar.net/country/news/driver-helper-sued-wasims-death-1720126,"Mar 25, 2019","Driver, helper sued for Wasim’s death","A lawsuit has been filed over death of Sylhet Agricultural University student Wasim Afnan, who was run over after allegedly being shoved off a bus.
The bus driver, his helper and supervisor of the bus have been made accused in the suit filed by students and university proctor, our Moulvibazar correspondent reports quoting police.
For all latest news, follow The Daily Star's Google News channel.
Moulvibazar Police Station Officer-in-Charge Sohel Mahmud told The Daily Star nine students and Proctor Mrittunjoy Kundu filed the case with his station today.
We have asked the authorities to carry out the trial in Speedy Trial Tribunal, Kundu, proctor at Sylhet Agricultural University (SAU), told The Daily Star.
Sharif Hossain, a student who has been leading the protests after Wasim’s death, told The Daily Star that the family of Wasim wants justice for their son.
Wasim, 21, a fourth-year student of the Biotechnology and Genetic Engineering, was run over on Sylhet-Mymenshingh Highway in Moulvibazar.
According to police, Wasim was run over by the speedy bus after he was pushed out of it by the helper. Initially injured critically, he later died at the hospital.",Dailystar,1,,Sylhet-Mymenshingh Highway,Bus,
https://www.thedailystar.net/frontpage/news/7-killed-bus-collides-three-wheeler-1719136,"Mar 23, 2019",7 killed as bus collides with three-wheeler,"Seven people, including three women and a child, were killed and six others injured in a head-on collision between a bus and a three-wheeler in Barishal's Banaripara upazila yesterday.
The accident occurred on Barishal-Banaripara road near Goiarpar crossing around 9:45am, leaving one dead on the spot, said Abdur Rahman Mukur, officer-in-charge of the Barishal Airport Police Station.
For all latest news, follow The Daily Star's Google News channel.
Six others died later.
The bus was heading towards Barishal from Banaripara while the three-wheeler was on its way to Banaripara from Barishal. All the deceased were in the three-wheeler.
One of the injured named Dulal said the bus was being driven recklessly and it crashed into the three-wheeler.
Immediately after the accident, the bus driver, Abdul Jalil, fled leaving the vehicle right there. However, he was arrested in Barishal's Babuganj upazila later at night, said the OC.
Both the vehicles were seized.
The dead include Shila Haldar, 20, a master's student at Government BM College Barisal, and Sohel, 32, the driver of the three-wheeler. Those other killed were identified as Khokan, 40, Parvin Begum, 40, Manik Shikdar, 45, and Meherunnesa, 35.  
The bodies were at Sher-e-Bangla Medical College last night.
Another victim, seven-year-old Tayeem, died while being taken to Dhaka Medical College Hospital, the OC said.
Sub-Inspector Nazrul Islam of Barishal Airport Police Station said they were investigating matter.
In Manikganj, a helper of a truck driver was killed after the vehicle hit another one from behind on Dhaka-Aricha highway in Shivalaya upazila early yesterday.
The deceased was identified as Paiko Molla, 38, son of Kashem Molla of Jashore's Kotwali area. 
Yamin-ud Daula, in-charge of Barangail Highway Police Outpost, said the Paturia-bound truck hit a vehicle from behind in Falsatia area around 4:00am, leaving Molla seriously injured.
He was rushed to Manikganj Upazila Health Complex but doctors declared him dead, he said, adding the driver fled.
Meanwhile, a woman was killed after being hit by a train on Joydevpur-Bangabandhu Bridge railway tracks in Tangail yesterday.
The dead is Jesmin Nahar Asma, 27, daughter of Ansar Ali of Hatibari village in Tangail Sadar and a student of Bangladesh Open University. She was talking over the phone while walking on the tracks, police said, quoting witnesses.
The incident happened at Hatila Madhyampara area around 11:00am, said Sub-Inspector Emdadul Hague of Railway Police in Gharinda.
Being informed, railway police recovered the body and took it to Gharinda Railway Station, the SI said. Later, it was handed over to the family, he added.",Dailystar,7,6,Barishal,Bus,
https://www.thedailystar.net/country/news/college-girl-among-5-killed-barishal-road-crash-1718815,"Mar 22, 2019",College student among 6 killed in Barishal road crash,"Six people including a female college student were killed and five others injured as a bus collided head-on with a human hauler on Barishal-Swarupkathi highway in Banaripara upazila of Barishal this morning.
The deceased were identified as Shila Haldar, 24, a student of Mathematic Department of Barishal BM College, Parveen, 45, Meherunnessa, 70, Khokan, 40, Manik Shikder, 45, and Sohel, 32, driver of the human hauler, our Barishal correspondent reports quoting police.
For all latest news, follow The Daily Star's Google News channel.
Four injured people are now undergoing treatment at the Barishal Sher-e-Bangla Medical College Hospital (SBMCH) while one Tamim, son of deceased Parveen is on the way to Dhaka Medical College Hospital as his condition deteriorated, said Arabinda Biswas, sub-inspector of the Barishal Airport Police Station.
The condition of the injured persons is stated to be critical as two of them sustained severe head injuries in the accident, our correspondent reports quoting Shifat an emergency doctor of the SBMCH.    
An oncoming bus of Seba Paribahan hit the three-wheeler, locally known as Mahindra when it was heading towards Banaripara from Barishal around 9:45am, leaving two passengers of the human hauler dead on the spot and nine injured.
The injured were rushed to the SBMCH where doctors declared four more people dead, Nazrul Islam, sub-inspector of Barishal Airport Police Station said.
On information, police reached to the spot and recovered the bodies.
They also seized the bus and the three-wheeler, but the bus driver managed to flee the scene, he said.",Dailystar,6,5,"Barishal,Banaripara",Bus,
https://www.thedailystar.net/city/news/students-road-safety-demand-logical-dncc-mayor-1717276,"Mar 19, 2019",Students’ road safety demand logical: DNCC mayor,"In the face of severe protests following a road crash that killed a university student near Bashundhara today, the newly elected mayor of Dhaka North City Corporation said the students’ demands for safe road are “completely logical”.
Mayor Atiqul Islam was addressing the students who took to the streets after Abrar Ahmed, a student of Bangladesh University of Professionals (BUP) was killed when a bus of Shuprovat Paribahan ran him over at Nodda near around 7:30am.
For all latest news, follow The Daily Star's Google News channel.
Under the banner of “Safe Road Movement”, the students are demonstrating to press home an eight-point demand.
The demands include: Free the transport sector of political influence and check necessary papers of all buses each month, bring those responsible under the purview of law, all vehicles without fitness and all drivers without license should be banned from the streets, among others.
While addressing the student, the mayor also assured that no buses of Shuprovat Paribahan will ply Dhaka city streets following the accident.
A foot-over bridge will also be set up in the next two to three months at the spot where Abrar was hit by the bus.",Dailystar,1,,Bashundhara,Bus,
https://www.thedailystar.net/backpage/news/three-killed-lorry-rams-van-cumilla-1708285,"Feb 28, 2019",Three killed as lorry rams van in Cumilla,"Two pedestrians and a van puller were killed after a driver lost control of a lorry and it ran over the three on Dhaka-Chattogram highway near Kutumbpur bus stand in Cumilla's Chandina upazila yesterday.
Witnesses said Mohorom Ali, 75, and Abdul Matin, 65, of Kutumbpur Uttarpara, were returning home walking along the highway around 7:00am.
For all latest news, follow The Daily Star's Google News channel.
All of a sudden, the Dhaka-bound lorry from Chattogram veered off the road and knocked them from behind.
In an attempt to gain control over the wheels, the driver turned right and rammed a van leaving its puller Kazi Rafiqul Islam, 60, a resident of Kashimpur village, dead on the spot, the witnesses further said.
Of the pedestrians, Matin died on the spot and Ali on the way to Comilla Medical College Hospital, police said.
Quoting locals, Md Saiful Islam, son of Ali, said the driver seemed drowsy when the accident occurred.
Inspector Monirul Islam, in-charge of Eliotganj highway police outpost, said they arrested the driver, Dudu Mia, 55, of Charkagoria of Satkania, Chattogram, and seized the lorry.
A case was filed with Chandina police in this regard.",Dailystar,3,,"Cumilla,Chandia",Lorry,
